date,bookings,day_of_week,month,holiday,special_event,weather,distance,amenities,revenue
2021-05-03,9,0,5,1,0,Sunny,3.6,3,175023
2021-05-03,19,0,5,1,1,Sunny,1.3,5,392806
2021-05-03,16,0,5,0,0,Sunny,2.0,2,463856
2021-05-03,6,0,5,0,0,Sunny,4.2,3,110310
2021-05-04,15,1,5,0,0,Sunny,1.7,4,329985
2021-05-04,14,1,5,0,0,Rainy,3.8,4,192066
2021-05-08,19,5,5,0,0,Cloudy,4.1,2,239039
2021-05-09,5,6,5,1,0,Sunny,2.3,5,144745
2021-05-09,12,6,5,0,0,Rainy,2.3,4,153156
2021-05-09,6,6,5,1,1,Cloudy,3.2,5,95946
2021-05-12,11,2,5,0,0,Sunny,4.4,4,225841
2021-05-15,13,5,5,0,0,Sunny,1.9,5,387270
2021-05-17,13,0,5,0,0,Rainy,4.8,4,273832
2021-05-18,12,1,5,0,0,Cloudy,3.4,4,255744
2021-05-18,15,1,5,0,0,Sunny,5.0,3,221700
2021-05-20,18,3,5,0,1,Cloudy,1.4,3,255186
2021-05-21,16,4,5,0,0,Rainy,1.5,2,402704
2021-05-23,14,6,5,0,0,Sunny,4.3,4,230664
2021-05-23,13,6,5,0,0,Cloudy,4.5,5,376844
2021-05-24,6,0,5,0,0,Rainy,2.8,4,74292
2021-05-25,10,1,5,0,1,Rainy,3.9,5,269150
2021-05-25,8,1,5,0,0,Sunny,4.5,5,180064
2021-05-26,18,2,5,1,0,Cloudy,1.2,4,191412
2021-05-28,8,4,5,0,0,Sunny,3.3,5,175968
2021-05-28,9,4,5,0,0,Sunny,4.4,2,217458
2021-05-28,16,4,5,0,0,Cloudy,2.6,3,422176
2021-05-30,7,6,5,0,0,Cloudy,2.2,5,168035
2021-05-31,18,0,5,0,0,Cloudy,4.2,4,331146
2021-05-31,5,0,5,0,0,Rainy,2.3,3,111635
2021-05-31,12,0,5,0,1,Rainy,1.0,2,292728
2021-05-31,9,0,5,0,0,Cloudy,4.8,5,116010
2021-06-02,7,2,6,0,0,Rainy,3.4,5,146006
2021-06-02,14,2,6,1,0,Sunny,4.3,3,252364
2021-06-02,18,2,6,1,0,Cloudy,4.3,5,239508
2021-06-02,11,2,6,0,1,Sunny,1.3,4,119867
2021-06-03,11,3,6,0,0,Cloudy,1.7,3,212047
2021-06-04,5,4,6,0,0,Sunny,2.2,3,97355
2021-06-04,16,4,6,0,0,Cloudy,2.3,5,398336
2021-06-04,13,4,6,0,0,Sunny,3.6,2,328120
2021-06-06,19,6,6,0,0,Cloudy,3.5,2,468977
2021-06-06,6,6,6,1,0,Cloudy,3.0,2,64020
2021-06-06,9,6,6,1,1,Rainy,1.8,2,251001
2021-06-06,17,6,6,0,0,Sunny,2.5,3,370039
2021-06-06,18,6,6,0,1,Rainy,3.2,3,414108
2021-06-07,9,0,6,0,0,Sunny,2.9,5,231912
2021-06-08,18,1,6,0,0,Rainy,1.5,2,479394
2021-06-08,12,1,6,0,0,Cloudy,3.6,2,142704
2021-06-08,18,1,6,0,0,Rainy,1.3,5,241902
2021-06-10,12,3,6,0,0,Rainy,2.5,5,154248
2021-06-10,18,3,6,0,1,Cloudy,3.8,5,388386
2021-06-10,11,3,6,0,1,Rainy,1.1,4,239393
2021-06-10,11,3,6,0,1,Cloudy,3.3,5,237798
2021-06-11,16,4,6,0,0,Sunny,2.3,5,291760
2021-06-12,15,5,6,0,1,Rainy,1.0,4,449940
2021-06-14,10,0,6,0,0,Cloudy,1.8,2,126180
2021-06-16,10,2,6,0,0,Cloudy,4.8,3,131630
2021-06-16,15,2,6,0,0,Rainy,3.1,2,194130
2021-06-16,13,2,6,0,0,Sunny,5.0,3,155025
2021-06-18,10,4,6,1,0,Rainy,3.1,3,129720
2021-06-19,16,5,6,0,0,Cloudy,3.2,5,347280
2021-06-20,17,6,6,0,1,Sunny,2.6,5,350880
2021-06-20,17,6,6,0,0,Rainy,2.2,4,356422
2021-06-21,6,0,6,0,0,Cloudy,2.0,2,164244
2021-06-21,6,0,6,0,1,Rainy,2.4,2,126828
2021-06-28,17,0,6,1,0,Sunny,2.8,3,479332
2021-06-29,9,1,6,0,1,Sunny,1.8,5,233415
2021-06-29,19,1,6,0,0,Sunny,1.9,5,439755
2021-06-30,8,2,6,0,0,Sunny,2.1,2,83912
2021-06-30,15,2,6,0,0,Sunny,2.8,4,326220
2021-06-30,6,2,6,0,0,Rainy,3.6,5,175650
2021-06-30,19,2,6,0,0,Sunny,4.4,4,256804
2021-07-01,19,3,7,0,0,Sunny,2.1,2,564756
2021-07-01,7,3,7,0,0,Cloudy,1.7,2,114870
2021-07-01,11,3,7,0,1,Sunny,2.5,4,110583
2021-07-03,12,5,7,0,0,Cloudy,4.6,5,347508
2021-07-03,16,5,7,1,0,Cloudy,1.0,2,431984
2021-07-04,17,6,7,0,0,Cloudy,3.7,3,271048
2021-07-06,10,1,7,0,0,Rainy,2.9,2,174040
2021-07-06,15,1,7,0,0,Rainy,1.6,5,164310
2021-07-08,9,3,7,0,1,Cloudy,2.3,3,185625
2021-07-11,17,6,7,0,0,Rainy,1.9,2,197693
2021-07-11,5,6,7,0,0,Sunny,4.5,5,104865
2021-07-14,12,2,7,0,0,Rainy,2.9,5,202308
2021-07-15,7,3,7,0,0,Sunny,3.3,2,131887
2021-07-15,19,3,7,0,0,Sunny,3.4,5,390241
2021-07-15,10,3,7,0,0,Rainy,3.6,4,226820
2021-07-18,7,6,7,0,0,Rainy,3.0,3,92946
2021-07-18,11,6,7,0,0,Cloudy,1.1,4,318395
2021-07-19,17,0,7,1,0,Rainy,2.3,2,281163
2021-07-20,18,1,7,0,0,Rainy,1.7,4,481572
2021-07-20,11,1,7,0,0,Rainy,3.7,2,119427
2021-07-20,16,1,7,0,0,Sunny,1.2,2,238176
2021-07-21,19,2,7,0,1,Sunny,3.3,5,435955
2021-07-21,13,2,7,0,0,Sunny,1.8,5,227305
2021-07-21,9,2,7,1,0,Cloudy,4.8,2,213120
2021-07-24,19,5,7,0,0,Cloudy,2.3,3,508573
2021-07-24,12,5,7,0,1,Cloudy,2.3,3,292764
2021-07-24,14,5,7,0,1,Sunny,4.7,3,290416
2021-07-25,14,6,7,0,1,Rainy,2.7,4,200676
2021-07-27,12,1,7,0,0,Cloudy,4.9,2,349308
2021-07-28,5,2,7,0,0,Cloudy,1.1,5,111130
2021-07-29,16,3,7,0,0,Sunny,2.2,4,375040
2021-07-29,9,3,7,0,0,Cloudy,3.7,4,225180
2021-07-30,7,4,7,0,0,Rainy,4.6,5,99757
2021-07-30,5,4,7,0,0,Sunny,2.0,2,110900
2021-07-30,8,4,7,0,0,Sunny,4.7,4,209120
2021-08-01,12,6,8,0,0,Rainy,3.4,2,131064
2021-08-01,7,6,8,0,0,Rainy,4.2,2,205093
2021-08-03,14,1,8,0,0,Rainy,2.6,2,251398
2021-08-04,6,2,8,0,1,Cloudy,1.8,5,176580
2021-08-04,15,2,8,0,0,Rainy,4.6,2,386940
2021-08-04,13,2,8,0,0,Sunny,4.7,4,145990
2021-08-05,14,3,8,0,0,Rainy,3.0,5,288778
2021-08-05,9,3,8,1,0,Sunny,1.0,5,180054
2021-08-05,18,3,8,0,0,Sunny,1.4,4,268794
2021-08-05,11,3,8,0,0,Cloudy,3.3,5,267245
2021-08-07,15,5,8,0,0,Rainy,1.1,4,395655
2021-08-08,15,6,8,0,0,Cloudy,2.6,3,153045
2021-08-08,6,6,8,0,1,Rainy,2.2,4,159264
2021-08-11,13,2,8,0,0,Rainy,3.9,5,336687
2021-08-12,17,3,8,0,0,Rainy,1.2,4,233716
2021-08-12,13,3,8,0,0,Rainy,3.0,3,217334
2021-08-12,8,3,8,0,1,Rainy,3.3,2,231720
2021-08-13,8,4,8,0,0,Sunny,3.5,2,88744
2021-08-14,10,5,8,0,0,Sunny,2.6,2,252280
2021-08-16,14,0,8,0,1,Rainy,2.2,5,364476
2021-08-17,14,1,8,0,1,Sunny,3.7,3,219940
2021-08-18,14,2,8,0,1,Cloudy,4.4,4,276248
2021-08-18,10,2,8,0,0,Cloudy,3.8,4,292590
2021-08-19,16,3,8,1,0,Cloudy,4.7,4,211056
2021-08-20,5,4,8,0,1,Rainy,3.9,4,141105
2021-08-21,18,5,8,0,0,Rainy,4.1,5,192402
2021-08-21,18,5,8,0,0,Sunny,1.7,5,217854
2021-08-22,13,6,8,0,0,Sunny,2.7,3,134745
2021-08-22,6,6,8,0,0,Sunny,2.9,4,144060
2021-08-24,9,1,8,0,1,Cloudy,2.0,2,195903
2021-08-25,13,2,8,0,0,Cloudy,3.1,5,339339
2021-08-25,8,2,8,1,0,Cloudy,2.2,3,181936
2021-08-26,15,3,8,0,1,Cloudy,3.8,3,335865
2021-08-26,7,3,8,0,0,Sunny,2.9,5,99204
2021-08-28,19,5,8,0,0,Rainy,2.8,2,486837
2021-08-28,11,5,8,0,0,Rainy,4.9,2,136158
2021-08-30,10,0,8,0,0,Cloudy,2.6,4,275890
2021-09-01,12,2,9,0,0,Rainy,2.4,5,264372
2021-09-03,7,4,9,0,0,Rainy,2.3,2,109683
2021-09-03,9,4,9,1,0,Rainy,4.6,5,114615
2021-09-04,14,5,9,0,0,Cloudy,3.0,3,278138
2021-09-04,8,5,9,0,0,Sunny,3.4,3,147920
2021-09-05,19,6,9,1,0,Sunny,1.7,3,208164
2021-09-05,17,6,9,0,0,Rainy,3.2,5,328202
2021-09-07,8,1,9,0,0,Sunny,2.1,4,132984
2021-09-08,8,2,9,1,0,Sunny,3.9,4,199264
2021-09-08,14,2,9,0,0,Cloudy,4.3,2,390012
2021-09-08,12,2,9,1,0,Cloudy,3.9,5,173520
2021-09-09,10,3,9,0,0,Rainy,3.9,4,239860
2021-09-10,7,4,9,0,1,Rainy,3.0,5,158466
2021-09-11,14,5,9,0,0,Rainy,3.8,4,408968
2021-09-12,9,6,9,0,0,Cloudy,2.7,3,115650
2021-09-15,10,2,9,0,0,Sunny,3.6,3,232990
2021-09-15,9,2,9,0,1,Cloudy,2.0,2,186282
2021-09-15,10,2,9,1,0,Cloudy,1.3,3,293480
2021-09-16,12,3,9,0,0,Sunny,2.7,4,175128
2021-09-17,11,4,9,0,0,Sunny,2.8,2,267102
2021-09-20,9,0,9,0,0,Rainy,2.0,2,236565
2021-09-20,14,0,9,0,0,Sunny,3.9,3,340676
2021-09-25,10,5,9,0,0,Sunny,1.3,5,166440
2021-09-25,18,5,9,0,0,Sunny,1.9,3,231300
2021-09-27,8,0,9,0,0,Sunny,4.0,3,199464
2021-09-27,16,0,9,0,0,Rainy,2.7,2,162640
2021-09-27,13,0,9,0,0,Rainy,3.8,3,269113
2021-09-29,17,2,9,0,0,Sunny,3.3,4,185623
2021-09-29,8,2,9,0,0,Sunny,4.8,2,146440
2021-09-29,5,2,9,0,0,Rainy,3.4,3,149440
2021-10-01,11,4,10,0,0,Rainy,1.1,5,301125
2021-10-01,11,4,10,0,1,Sunny,2.4,4,282865
2021-10-01,8,4,10,0,0,Cloudy,1.6,5,110712
2021-10-01,17,4,10,0,1,Rainy,4.7,4,469914
2021-10-03,18,6,10,0,0,Rainy,1.4,5,389124
2021-10-03,7,6,10,0,1,Rainy,2.6,3,164633
2021-10-03,12,6,10,0,0,Sunny,1.9,4,249312
2021-10-04,9,0,10,1,0,Sunny,4.4,2,90603
2021-10-04,14,0,10,0,0,Rainy,2.2,2,277032
2021-10-04,11,0,10,0,0,Sunny,5.0,5,172260
2021-10-04,8,0,10,0,0,Sunny,1.2,5,115824
2021-10-04,8,0,10,1,0,Rainy,1.5,5,145680
2021-10-05,12,1,10,0,0,Sunny,1.9,4,251064
2021-10-05,18,1,10,0,0,Cloudy,4.2,2,243378
2021-10-09,12,5,10,0,0,Sunny,4.5,3,126864
2021-10-11,6,0,10,0,0,Sunny,1.3,4,102492
2021-10-12,18,1,10,0,0,Rainy,1.1,5,277110
2021-10-14,6,3,10,0,0,Rainy,4.0,2,152442
2021-10-14,7,3,10,0,0,Cloudy,1.5,5,200494
2021-10-14,19,3,10,1,0,Sunny,1.5,3,400786
2021-10-15,16,4,10,0,1,Cloudy,1.1,3,170400
2021-10-16,16,5,10,0,0,Cloudy,1.2,2,251856
2021-10-16,7,5,10,0,0,Rainy,2.1,4,162967
2021-10-18,5,0,10,0,0,Sunny,1.3,3,84190
2021-10-19,19,1,10,0,0,Rainy,2.5,3,550449
2021-10-20,18,2,10,0,0,Cloudy,4.3,3,238716
2021-10-20,7,2,10,0,0,Cloudy,2.3,3,194054
2021-10-21,10,3,10,0,0,Rainy,3.9,5,149960
2021-10-22,12,4,10,0,0,Rainy,1.4,5,261912
2021-10-22,17,4,10,0,0,Rainy,3.6,4,218059
2021-10-24,16,6,10,0,0,Rainy,2.3,2,387376
2021-10-24,18,6,10,0,0,Rainy,4.0,2,274176
2021-10-24,14,6,10,0,0,Cloudy,1.5,2,171038
2021-10-26,10,1,10,0,1,Rainy,4.6,3,299230
2021-10-26,9,1,10,0,0,Sunny,2.0,5,218088
2021-10-28,19,3,10,0,0,Cloudy,2.4,5,456494
2021-10-28,8,3,10,0,0,Cloudy,4.8,4,234760
2021-10-28,7,3,10,0,0,Sunny,3.3,2,207270
2021-10-29,17,4,10,0,0,Sunny,2.5,5,405926
2021-10-29,8,4,10,0,0,Cloudy,4.8,4,134696
2021-10-30,18,5,10,0,0,Rainy,2.3,2,306558
2021-10-31,11,6,10,0,0,Cloudy,1.4,3,272866
2021-11-01,5,0,11,0,0,Cloudy,5.0,5,68580
2021-11-01,11,0,11,0,0,Sunny,2.1,5,147554
2021-11-02,5,1,11,0,0,Cloudy,4.4,2,139160
2021-11-02,6,1,11,0,0,Rainy,1.7,3,63420
2021-11-03,19,2,11,0,0,Sunny,3.9,3,556472
2021-11-04,8,3,11,0,0,Cloudy,3.1,5,186304
2021-11-04,5,3,11,0,0,Cloudy,4.9,2,144445
2021-11-05,15,4,11,0,0,Rainy,3.2,4,163755
2021-11-08,16,0,11,0,0,Cloudy,1.1,5,321056
2021-11-09,15,1,11,0,0,Cloudy,3.4,3,254730
2021-11-10,19,2,11,0,0,Cloudy,1.6,4,310384
2021-11-10,15,2,11,0,1,Cloudy,4.2,2,420930
2021-11-10,13,2,11,0,0,Rainy,4.4,3,350987
2021-11-10,16,2,11,0,0,Cloudy,2.9,4,319056
2021-11-11,10,3,11,0,0,Cloudy,4.1,5,223800
2021-11-12,17,4,11,0,0,Cloudy,1.6,3,508113
2021-11-14,5,6,11,0,0,Sunny,3.0,2,108335
2021-11-15,5,0,11,0,0,Rainy,2.6,3,72645
2021-11-16,10,1,11,1,0,Sunny,3.4,5,275190
2021-11-16,8,1,11,0,0,Sunny,1.2,2,177536
2021-11-17,8,2,11,0,0,Rainy,4.0,5,148528
2021-11-17,19,2,11,0,0,Sunny,1.3,4,327294
2021-11-17,15,2,11,0,0,Sunny,3.6,3,227430
2021-11-18,19,3,11,0,0,Sunny,1.1,5,505210
2021-11-18,10,3,11,0,0,Rainy,4.3,4,113190
2021-11-21,19,6,11,0,0,Cloudy,1.7,2,211679
2021-11-25,18,3,11,0,0,Rainy,3.1,2,263286
2021-11-25,16,3,11,0,0,Rainy,2.0,4,392016
2021-11-26,15,4,11,0,0,Rainy,3.9,4,190350
2021-11-27,11,5,11,0,0,Sunny,2.3,2,190553
2021-11-27,13,5,11,0,0,Cloudy,3.9,5,172315
2021-11-29,14,0,11,0,0,Rainy,2.1,4,212982
2021-11-29,9,0,11,0,0,Rainy,4.0,5,126972
2021-12-01,13,2,12,0,0,Cloudy,1.1,2,382252
2021-12-01,8,2,12,0,0,Cloudy,2.1,5,225928
2021-12-02,17,3,12,0,0,Cloudy,3.0,5,495941
2021-12-03,14,4,12,0,0,Sunny,1.2,4,277228
2021-12-04,6,5,12,0,0,Cloudy,1.7,5,128478
2021-12-04,7,5,12,0,0,Sunny,4.7,5,174965
2021-12-05,17,6,12,0,0,Rainy,4.9,5,383911
2021-12-05,15,6,12,0,1,Sunny,4.0,2,225315
2021-12-05,5,6,12,0,0,Cloudy,2.0,2,143855
2021-12-08,18,2,12,0,0,Sunny,2.0,3,298476
2021-12-09,18,3,12,1,0,Cloudy,3.6,2,422190
2021-12-09,10,3,12,0,0,Sunny,1.5,2,231170
2021-12-09,17,3,12,0,0,Rainy,4.8,3,492150
2021-12-10,10,4,12,0,0,Sunny,1.9,3,273590
2021-12-10,5,4,12,0,0,Rainy,5.0,4,56310
2021-12-11,15,5,12,0,0,Cloudy,3.0,4,260730
2021-12-12,17,6,12,0,0,Rainy,4.1,2,226559
2021-12-13,7,0,12,0,0,Cloudy,1.0,5,200501
2021-12-14,9,1,12,0,0,Cloudy,4.6,4,180180
2021-12-14,7,1,12,0,0,Rainy,2.1,4,193487
2021-12-16,14,3,12,0,1,Rainy,3.7,2,375872
2021-12-16,7,3,12,0,0,Sunny,4.2,5,168434
2021-12-16,18,3,12,0,0,Sunny,1.7,3,534204
2021-12-18,14,5,12,0,0,Rainy,2.8,3,234836
2021-12-20,7,0,12,0,0,Rainy,3.0,2,176120
2021-12-21,9,1,12,0,0,Rainy,2.2,2,101070
2021-12-22,17,2,12,1,0,Rainy,2.9,5,324292
2021-12-23,9,3,12,0,0,Cloudy,2.3,2,124245
2021-12-25,8,5,12,0,1,Rainy,2.4,2,197720
2021-12-29,5,2,12,0,0,Rainy,3.7,2,78750
2021-12-29,9,2,12,0,0,Rainy,3.5,5,230643
2021-12-29,14,2,12,0,1,Rainy,1.9,2,325248
2021-12-30,9,3,12,0,0,Cloudy,4.6,4,118215
2021-12-30,8,3,12,1,0,Sunny,4.5,5,135624
2021-12-31,10,4,12,0,0,Sunny,3.0,4,115460
2021-12-31,14,4,12,0,1,Sunny,2.7,5,356398
2022-01-02,8,6,1,0,0,Sunny,2.5,4,219824
2022-01-03,18,0,1,0,0,Sunny,3.8,5,223398
2022-01-03,11,0,1,0,0,Cloudy,3.7,3,319011
2022-01-04,11,1,1,0,0,Sunny,1.8,2,265243
2022-01-04,6,1,1,0,0,Cloudy,3.7,2,84870
2022-01-04,7,1,1,0,0,Cloudy,2.0,5,89425
2022-01-06,5,3,1,0,1,Sunny,1.1,4,115965
2022-01-06,12,3,1,0,0,Sunny,3.8,3,274212
2022-01-09,13,6,1,0,0,Sunny,3.6,4,299910
2022-01-09,8,6,1,0,0,Rainy,2.6,2,236312
2022-01-10,10,0,1,0,0,Cloudy,3.1,2,139700
2022-01-11,13,1,1,0,0,Sunny,4.8,4,313547
2022-01-13,10,3,1,0,1,Rainy,3.4,5,143310
2022-01-13,18,3,1,0,1,Cloudy,3.6,5,365310
2022-01-13,16,3,1,0,0,Rainy,1.3,4,191072
2022-01-14,16,4,1,0,1,Rainy,1.7,2,425200
2022-01-18,16,1,1,0,0,Sunny,2.2,4,374464
2022-01-19,13,2,1,0,0,Cloudy,3.2,2,141193
2022-01-21,19,4,1,0,0,Rainy,4.1,4,366225
2022-01-21,8,4,1,0,1,Cloudy,2.3,5,216264
2022-01-22,12,5,1,0,0,Sunny,2.4,3,169608
2022-01-22,13,5,1,0,1,Cloudy,2.0,2,283439
2022-01-23,8,6,1,0,0,Rainy,2.0,3,203264
2022-01-24,9,0,1,0,0,Rainy,4.8,5,246780
2022-01-24,18,0,1,0,0,Cloudy,3.5,4,474318
2022-01-25,12,1,1,0,0,Rainy,1.6,5,169572
2022-01-25,16,1,1,0,0,Rainy,3.9,3,456512
2022-01-25,14,1,1,0,0,Rainy,3.9,5,308798
2022-01-29,18,5,1,0,0,Sunny,3.7,5,384282
2022-01-30,10,6,1,1,0,Sunny,1.5,4,214860
2022-02-01,16,1,2,0,0,Rainy,2.6,3,247312
2022-02-01,11,1,2,0,1,Cloudy,1.4,3,176869
2022-02-02,7,2,2,0,0,Sunny,4.3,3,157171
2022-02-04,11,4,2,0,0,Cloudy,3.6,2,316954
2022-02-04,16,4,2,0,0,Rainy,3.0,5,452208
2022-02-05,18,5,2,0,0,Rainy,2.4,3,398844
2022-02-05,12,5,2,0,0,Cloudy,1.7,5,308820
2022-02-06,14,6,2,0,0,Sunny,1.4,4,361620
2022-02-06,10,6,2,1,0,Cloudy,4.9,4,251250
2022-02-07,19,0,2,1,0,Cloudy,1.8,2,416195
2022-02-08,14,1,2,0,0,Rainy,1.2,2,312172
2022-02-08,13,1,2,0,1,Sunny,4.8,4,156143
2022-02-08,17,1,2,0,0,Cloudy,3.2,3,227341
2022-02-09,10,2,2,0,1,Sunny,4.2,4,203350
2022-02-09,16,2,2,0,1,Rainy,1.2,5,331072
2022-02-09,13,2,2,0,1,Sunny,3.3,2,318851
2022-02-09,17,2,2,0,1,Rainy,2.6,2,387141
2022-02-10,8,3,2,0,0,Sunny,4.1,4,90312
2022-02-13,12,6,2,0,0,Cloudy,1.2,3,137364
2022-02-13,15,6,2,0,0,Rainy,2.6,3,443745
2022-02-16,8,2,2,0,0,Cloudy,4.2,5,236536
2022-02-17,6,3,2,0,0,Rainy,3.1,2,144834
2022-02-17,14,3,2,0,0,Sunny,3.2,4,332598
2022-02-22,15,1,2,0,1,Sunny,1.4,4,231930
2022-02-22,13,1,2,0,1,Rainy,1.5,2,384800
2022-02-22,9,1,2,0,0,Rainy,3.7,4,265680
2022-02-23,8,2,2,0,0,Rainy,3.7,2,237616
2022-02-24,6,3,2,0,1,Sunny,4.9,3,174996
2022-02-25,5,4,2,0,0,Rainy,3.8,3,88285
2022-02-25,15,4,2,0,0,Rainy,3.0,4,223800
2022-02-28,11,0,2,1,0,Cloudy,4.4,3,223795
2022-03-01,10,1,3,0,0,Rainy,1.4,3,184170
2022-03-01,19,1,3,0,0,Cloudy,2.8,5,516040
2022-03-02,19,2,3,0,1,Cloudy,2.1,2,288952
2022-03-02,6,2,3,0,0,Cloudy,1.4,2,64122
2022-03-03,12,3,3,0,0,Sunny,4.1,4,322956
2022-03-04,15,4,3,0,0,Cloudy,3.0,2,348345
2022-03-04,8,4,3,0,0,Rainy,3.2,5,144640
2022-03-04,12,4,3,0,1,Sunny,2.6,4,342444
2022-03-05,19,5,3,0,0,Sunny,2.8,4,370234
2022-03-05,11,5,3,0,0,Sunny,1.5,2,177034
2022-03-05,9,5,3,0,0,Sunny,3.7,3,159228
2022-03-07,14,0,3,0,0,Sunny,2.7,3,295232
2022-03-08,14,1,3,0,0,Sunny,4.3,3,183442
2022-03-09,16,2,3,0,0,Sunny,1.8,3,199040
2022-03-10,12,3,3,0,0,Cloudy,1.8,5,205488
2022-03-10,18,3,3,0,0,Rainy,3.6,4,490104
2022-03-10,13,3,3,0,0,Rainy,4.4,3,312403
2022-03-10,9,3,3,0,1,Cloudy,2.9,5,220824
2022-03-10,14,3,3,0,1,Cloudy,3.9,4,146244
2022-03-11,9,4,3,0,0,Sunny,5.0,2,125235
2022-03-12,6,5,3,0,0,Sunny,5.0,2,154722
2022-03-12,9,5,3,0,0,Cloudy,4.0,5,265437
2022-03-12,7,5,3,0,0,Sunny,4.0,4,193326
2022-03-14,11,0,3,0,0,Rainy,2.0,3,182457
2022-03-15,14,1,3,0,0,Rainy,4.3,4,143164
2022-03-15,9,1,3,0,0,Sunny,2.6,3,190359
2022-03-15,12,1,3,0,0,Sunny,4.8,5,186696
2022-03-16,5,2,3,1,0,Sunny,1.3,3,109855
2022-03-16,7,2,3,0,0,Rainy,2.7,5,71302
2022-03-17,7,3,3,0,0,Sunny,3.2,4,172760
2022-03-17,13,3,3,0,0,Cloudy,2.6,4,319267
2022-03-20,9,6,3,0,0,Sunny,1.8,3,189621
2022-03-20,16,6,3,0,0,Cloudy,3.4,4,200560
2022-03-21,13,0,3,0,0,Sunny,4.0,3,155116
2022-03-21,17,0,3,0,0,Sunny,3.6,4,204544
2022-03-22,13,1,3,1,1,Rainy,1.9,2,146276
2022-03-23,5,2,3,0,0,Cloudy,3.9,3,77545
2022-03-23,6,2,3,0,0,Cloudy,2.0,5,90444
2022-03-24,9,3,3,0,0,Cloudy,1.7,2,215100
2022-03-25,8,4,3,0,1,Rainy,3.8,5,196184
2022-03-26,19,5,3,0,0,Cloudy,4.4,4,225739
2022-03-27,14,6,3,0,0,Rainy,2.9,2,143766
2022-03-29,13,1,3,0,1,Sunny,3.1,4,151190
2022-03-29,11,1,3,0,0,Sunny,2.2,3,307538
2022-03-30,10,2,3,0,0,Cloudy,3.0,5,233830
2022-03-30,11,2,3,0,0,Sunny,1.5,4,287672
2022-03-30,5,2,3,0,0,Sunny,4.8,5,105420
2022-03-31,5,3,3,0,1,Cloudy,4.2,5,58475
2022-04-02,12,5,4,1,0,Sunny,3.7,4,355704
2022-04-04,17,0,4,0,0,Cloudy,3.2,3,421957
2022-04-05,17,1,4,0,0,Cloudy,4.2,5,225454
2022-04-05,6,1,4,0,0,Sunny,3.0,4,68670
2022-04-10,16,6,4,1,0,Sunny,2.2,3,422976
2022-04-11,14,0,4,0,0,Sunny,1.6,4,279286
2022-04-14,15,3,4,0,0,Sunny,3.6,3,420750
2022-04-18,13,0,4,0,0,Sunny,4.7,5,219713
2022-04-20,11,2,4,0,0,Rainy,1.6,2,320859
2022-04-20,10,2,4,0,0,Sunny,1.7,4,107190
2022-04-20,5,2,4,0,0,Rainy,2.7,5,92985
2022-04-21,5,3,4,0,0,Cloudy,4.2,4,84275
2022-04-21,6,3,4,1,0,Sunny,2.2,4,172068
2022-04-21,10,3,4,0,0,Sunny,2.0,3,182630
2022-04-23,18,5,4,0,0,Sunny,3.5,4,441360
2022-04-23,10,5,4,0,0,Cloudy,3.1,3,218740
2022-04-24,6,6,4,0,0,Rainy,1.2,5,144474
2022-04-27,5,2,4,0,1,Rainy,1.3,4,135410
2022-04-27,14,2,4,0,0,Sunny,3.6,5,241402
2022-04-29,9,4,4,0,0,Sunny,2.9,2,171162
2022-04-29,9,4,4,0,0,Sunny,4.9,5,240588
2022-04-29,6,4,4,0,0,Sunny,3.7,4,132600
2022-04-29,10,4,4,0,0,Cloudy,1.0,2,266910
2022-05-01,13,6,5,0,1,Sunny,2.9,3,387400
2022-05-01,6,6,5,0,0,Cloudy,2.7,2,88920
2022-05-04,14,2,5,0,0,Sunny,1.4,4,294014
2022-05-05,6,3,5,0,0,Rainy,4.7,4,143442
2022-05-06,7,4,5,0,0,Rainy,4.2,5,209594
2022-05-07,17,5,5,0,0,Sunny,1.9,3,368373
2022-05-08,11,6,5,0,0,Sunny,2.0,4,285076
2022-05-08,10,6,5,0,0,Cloudy,1.1,4,208780
2022-05-09,16,0,5,0,0,Sunny,2.2,3,207760
2022-05-09,12,0,5,0,0,Sunny,3.3,3,217344
2022-05-10,19,1,5,0,0,Sunny,2.7,5,350873
2022-05-12,12,3,5,0,0,Rainy,4.9,2,347172
2022-05-14,10,5,5,1,0,Cloudy,1.2,3,103360
2022-05-14,16,5,5,0,0,Rainy,3.4,4,322640
2022-05-15,15,6,5,0,1,Cloudy,4.4,3,440445
2022-05-15,14,6,5,1,0,Rainy,2.9,4,318752
2022-05-15,7,6,5,0,1,Sunny,1.0,5,97776
2022-05-16,7,0,5,1,1,Rainy,2.0,2,76370
2022-05-16,19,0,5,1,1,Rainy,2.3,5,539220
2022-05-17,5,1,5,0,0,Cloudy,4.9,3,128160
2022-05-17,11,1,5,0,0,Cloudy,4.6,4,289069
2022-05-18,9,2,5,0,0,Rainy,4.8,3,118161
2022-05-18,8,2,5,0,0,Cloudy,4.3,3,123576
2022-05-19,14,3,5,0,0,Cloudy,2.4,3,225806
2022-05-20,19,4,5,0,0,Cloudy,4.6,3,301150
2022-05-23,8,0,5,0,0,Cloudy,4.9,2,139568
2022-05-23,18,0,5,0,0,Cloudy,2.4,4,395082
2022-05-24,8,1,5,0,1,Rainy,2.0,3,148152
2022-05-25,10,2,5,0,0,Cloudy,3.2,4,103140
2022-05-27,19,4,5,0,0,Sunny,1.7,2,413003
